crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	22.910091	2727	0.000000
281474976710655.000000	21.910091	2728	0.000000
281474976710655.000000	19.655491	2729	0.000000
281474976710655.000000	19.611654	2730	0.000000
281474976710655.000000	19.079166	2731	0.000000
281474976710655.000000	17.275314	2732	0.000000
281474976710655.000000	16.862469	2733	0.000000
281474976710655.000000	18.380264	2734	0.000000
281474976710655.000000	17.349674	2735	0.000000
281474976710655.000000	17.411476	2736	0.000000
281474976710655.000000	15.347763	2737	0.000000
281474976710655.000000	14.856236	2738	0.000000
281474976710655.000000	14.132940	2739	0.000000
281474976710655.000000	14.129769	2740	0.000000
281474976710655.000000	13.735691	2741	0.000000
281474976710655.000000	13.359121	2742	0.000000
281474976710655.000000	12.793923	2743	0.000000
281474976710655.000000	13.085288	2744	0.000000
281474976710655.000000	11.878699	2745	0.000000
281474976710655.000000	11.823110	2746	0.000000
281474976710655.000000	11.219593	2747	0.000000
281474976710655.000000	11.233150	2748	0.000000
281474976710655.000000	10.503372	2749	0.000000
281474976710655.000000	9.803758	2750	0.000000
281474976710655.000000	9.562394	2751	0.000000
281474976710655.000000	9.642417	2752	0.000000
281474976710655.000000	9.021912	2753	0.000000
281474976710655.000000	8.820683	2754	0.000000
281474976710655.000000	8.607908	2755	0.000000
281474976710655.000000	7.987854	2756	0.000000
281474976710655.000000	7.798534	2757	0.000000
281474976710655.000000	7.573689	2758	0.000000
281474976710655.000000	7.379712	2759	0.000000
281474976710655.000000	7.090459	2760	0.000000
281474976710655.000000	7.232346	2761	0.000000
281474976710655.000000	6.654516	2762	0.000000
281474976710655.000000	6.667718	2763	0.000000
281474976710655.000000	5.869096	2764	0.000000
281474976710655.000000	6.294068	2765	0.000000
281474976710655.000000	5.714334	2766	0.000000
281474976710655.000000	5.576101	2767	0.000000
281474976710655.000000	5.352135	2768	0.000000
281474976710655.000000	5.239305	2769	0.000000
281474976710655.000000	4.997374	2770	0.000000
281474976710655.000000	4.607244	2771	0.000000
281474976710655.000000	4.984572	2772	0.000000
281474976710655.000000	4.785235	2773	0.000000
281474976710655.000000	4.393133	2774	0.000000
281474976710655.000000	4.148617	2775	0.000000
281474976710655.000000	4.159879	2776	0.000000
281474976710655.000000	3.926651	2777	0.000000
281474976710655.000000	3.931926	2778	0.000000
281474976710655.000000	3.647512	2779	0.000000
281474976710655.000000	3.582210	2780	0.000000
281474976710655.000000	3.429406	2781	0.000000
281474976710655.000000	3.344789	2782	0.000000
281474976710655.000000	3.245140	2783	0.000000
281474976710655.000000	3.144101	2784	0.000000
281474976710655.000000	2.982349	2785	0.000000
281474976710655.000000	2.954978	2786	0.000000
281474976710655.000000	2.795922	2787	0.000000
281474976710655.000000	2.700331	2788	0.000000
281474976710655.000000	2.589902	2789	0.000000
281474976710655.000000	2.610357	2790	0.000000
281474976710655.000000	2.388017	2791	0.000000
281474976710655.000000	2.307555	2792	0.000000
281474976710655.000000	2.200455	2793	0.000000
281474976710655.000000	2.157375	2794	0.000000
281474976710655.000000	2.075693	2795	0.000000
281474976710655.000000	2.009336	2796	0.000000
281474976710655.000000	1.934881	2797	0.000000
281474976710655.000000	1.806746	2798	0.000000
281474976710655.000000	1.831622	2799	0.000000
281474976710655.000000	1.667164	2800	0.000000
281474976710655.000000	1.705709	2801	0.000000
281474976710655.000000	1.255476	2802	0.000000
281474976710655.000000	1.494000	2803	0.000000
281474976710655.000000	1.421727	2804	0.000000
281474976710655.000000	1.309631	2805	0.000000
281474976710655.000000	1.227406	2806	0.000000
281474976710655.000000	1.157806	2807	0.000000
281474976710655.000000	1.051204	2808	0.000000
281474976710655.000000	0.944693	2809	0.000000
