crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	9.537105	3425	0.000000
281474976710655.000000	9.414886	3426	0.000000
281474976710655.000000	9.053694	3427	0.000000
281474976710655.000000	9.196666	3428	0.000000
281474976710655.000000	8.589592	3429	0.000000
281474976710655.000000	8.514635	3430	0.000000
281474976710655.000000	8.182153	3431	0.000000
281474976710655.000000	7.849675	3432	0.000000
281474976710655.000000	7.874495	3433	0.000000
281474976710655.000000	7.243643	3434	0.000000
281474976710655.000000	7.269405	3435	0.000000
281474976710655.000000	7.136503	3436	0.000000
281474976710655.000000	6.961531	3437	0.000000
281474976710655.000000	6.546371	3438	0.000000
281474976710655.000000	6.449818	3439	0.000000
281474976710655.000000	6.256569	3440	0.000000
281474976710655.000000	5.953444	3441	0.000000
281474976710655.000000	5.962415	3442	0.000000
281474976710655.000000	5.844926	3443	0.000000
281474976710655.000000	5.502359	3444	0.000000
281474976710655.000000	5.569609	3445	0.000000
281474976710655.000000	5.148402	3446	0.000000
281474976710655.000000	5.199730	3447	0.000000
281474976710655.000000	5.221448	3448	0.000000
281474976710655.000000	5.075579	3449	0.000000
281474976710655.000000	4.726062	3450	0.000000
281474976710655.000000	4.753437	3451	0.000000
281474976710655.000000	5.200469	3452	0.000000
281474976710655.000000	4.551749	3453	0.000000
281474976710655.000000	4.323254	3454	0.000000
281474976710655.000000	4.363976	3455	0.000000
281474976710655.000000	4.271636	3456	0.000000
281474976710655.000000	4.255225	3457	0.000000
281474976710655.000000	3.933376	3458	0.000000
281474976710655.000000	3.952328	3459	0.000000
281474976710655.000000	3.909494	3460	0.000000
281474976710655.000000	3.722581	3461	0.000000
281474976710655.000000	3.666761	3462	0.000000
281474976710655.000000	3.559637	3463	0.000000
281474976710655.000000	4.012403	3464	0.000000
281474976710655.000000	3.341374	3465	0.000000
281474976710655.000000	3.336098	3466	0.000000
281474976710655.000000	3.068738	3467	0.000000
281474976710655.000000	3.094635	3468	0.000000
281474976710655.000000	4.272396	3469	0.000000
281474976710655.000000	2.800989	3470	0.000000
281474976710655.000000	2.707032	3471	0.000000
281474976710655.000000	2.677876	3472	0.000000
281474976710655.000000	2.511494	3473	0.000000
281474976710655.000000	2.530229	3474	0.000000
281474976710655.000000	2.257959	3475	0.000000
281474976710655.000000	2.320676	3476	0.000000
281474976710655.000000	1.318068	3477	0.000000
281474976710655.000000	2.068045	3478	0.000000
281474976710655.000000	1.943558	3479	0.000000
281474976710655.000000	1.895815	3480	0.000000
281474976710655.000000	1.819237	3481	0.000000
281474976710655.000000	1.682911	3482	0.000000
281474976710655.000000	1.706341	3483	0.000000
281474976710655.000000	1.664706	3484	0.000000
281474976710655.000000	1.630658	3485	0.000000
281474976710655.000000	1.611088	3486	0.000000
281474976710655.000000	1.579460	3487	0.000000
281474976710655.000000	1.364560	3488	0.000000
281474976710655.000000	1.292184	3489	0.000000
281474976710655.000000	1.376435	3490	0.000000
281474976710655.000000	1.411145	3491	0.000000
281474976710655.000000	1.207063	3492	0.000000
281474976710655.000000	1.245972	3493	0.000000
281474976710655.000000	1.119917	3494	0.000000
281474976710655.000000	1.100339	3495	0.000000
281474976710655.000000	1.035068	3496	0.000000
281474976710655.000000	1.102499	3497	0.000000
281474976710655.000000	0.857431	3498	0.000000
281474976710655.000000	0.877365	3499	0.000000
281474976710655.000000	0.847506	3500	0.000000
281474976710655.000000	0.769475	3501	0.000000
281474976710655.000000	0.709423	3502	0.000000
281474976710655.000000	0.764081	3503	0.000000
281474976710655.000000	0.728659	3504	0.000000
281474976710655.000000	0.629034	3505	0.000000
