crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	31.036045	5575	0.000000
281474976710655.000000	28.705608	5576	0.000000
281474976710655.000000	30.295069	5577	0.000000
281474976710655.000000	27.637583	5578	0.000000
281474976710655.000000	36.211040	5579	0.000000
281474976710655.000000	38.529739	5580	0.000000
281474976710655.000000	34.208920	5581	0.000000
281474976710655.000000	35.081459	5582	0.000000
281474976710655.000000	31.987913	5583	0.000000
281474976710655.000000	26.794559	5584	0.000000
281474976710655.000000	28.246618	5585	0.000000
281474976710655.000000	31.750303	5586	0.000000
281474976710655.000000	25.214945	5587	0.000000
281474976710655.000000	29.725086	5588	0.000000
281474976710655.000000	30.296967	5589	0.000000
281474976710655.000000	30.961697	5590	0.000000
281474976710655.000000	28.437042	5591	0.000000
281474976710655.000000	24.249844	5592	0.000000
281474976710655.000000	29.759058	5593	0.000000
281474976710655.000000	28.465986	5594	0.000000
281474976710655.000000	28.404360	5595	0.000000
281474976710655.000000	24.585255	5596	0.000000
281474976710655.000000	25.268139	5597	0.000000
281474976710655.000000	27.418442	5598	0.000000
281474976710655.000000	30.044142	5599	0.000000
281474976710655.000000	20.779299	5600	0.000000
281474976710655.000000	26.242781	5601	0.000000
281474976710655.000000	23.174160	5602	0.000000
281474976710655.000000	26.496359	5603	0.000000
281474976710655.000000	22.571173	5604	0.000000
281474976710655.000000	25.380033	5605	0.000000
281474976710655.000000	24.713501	5606	0.000000
281474976710655.000000	26.724312	5607	0.000000
281474976710655.000000	23.572090	5608	0.000000
281474976710655.000000	23.531771	5609	0.000000
281474976710655.000000	24.033974	5610	0.000000
281474976710655.000000	25.456711	5611	0.000000
281474976710655.000000	23.105120	5612	0.000000
281474976710655.000000	23.267931	5613	0.000000
281474976710655.000000	22.466248	5614	0.000000
281474976710655.000000	21.657484	5615	0.000000
281474976710655.000000	21.268084	5616	0.000000
281474976710655.000000	19.753084	5617	0.000000
281474976710655.000000	21.234446	5618	0.000000
281474976710655.000000	18.823551	5619	0.000000
281474976710655.000000	20.091459	5620	0.000000
281474976710655.000000	20.966629	5621	0.000000
281474976710655.000000	20.074253	5622	0.000000
281474976710655.000000	20.558895	5623	0.000000
281474976710655.000000	20.979443	5624	0.000000
281474976710655.000000	21.373735	5625	0.000000
281474976710655.000000	20.755177	5626	0.000000
281474976710655.000000	21.440111	5627	0.000000
281474976710655.000000	19.475924	5628	0.000000
281474976710655.000000	19.290703	5629	0.000000
281474976710655.000000	18.383436	5630	0.000000
281474976710655.000000	19.699135	5631	0.000000
281474976710655.000000	18.615351	5632	0.000000
281474976710655.000000	18.369680	5633	0.000000
281474976710655.000000	17.609493	5634	0.000000
281474976710655.000000	18.616585	5635	0.000000
281474976710655.000000	17.322250	5636	0.000000
281474976710655.000000	17.846155	5637	0.000000
281474976710655.000000	17.112892	5638	0.000000
281474976710655.000000	17.541468	5639	0.000000
281474976710655.000000	17.455221	5640	0.000000
281474976710655.000000	17.520746	5641	0.000000
281474976710655.000000	16.856476	5642	0.000000
281474976710655.000000	16.282951	5643	0.000000
281474976710655.000000	16.387329	5644	0.000000
281474976710655.000000	16.372425	5645	0.000000
281474976710655.000000	15.201480	5646	0.000000
281474976710655.000000	15.794365	5647	0.000000
281474976710655.000000	15.259384	5648	0.000000
281474976710655.000000	15.583054	5649	0.000000
281474976710655.000000	14.825260	5650	0.000000
281474976710655.000000	15.824572	5651	0.000000
281474976710655.000000	14.500667	5652	0.000000
281474976710655.000000	15.848195	5653	0.000000
281474976710655.000000	13.524643	5654	0.000000
281474976710655.000000	13.858130	5655	0.000000
281474976710655.000000	14.233974	5656	0.000000
281474976710655.000000	13.687709	5657	0.000000
281474976710655.000000	14.219234	5658	0.000000
281474976710655.000000	13.882237	5659	0.000000
281474976710655.000000	13.112000	5660	0.000000
281474976710655.000000	13.030192	5661	0.000000
281474976710655.000000	13.523852	5662	0.000000
281474976710655.000000	13.520902	5663	0.000000
281474976710655.000000	12.988075	5664	0.000000
281474976710655.000000	13.432953	5665	0.000000
281474976710655.000000	12.754677	5666	0.000000
281474976710655.000000	12.890378	5667	0.000000
281474976710655.000000	12.475492	5668	0.000000
281474976710655.000000	12.721653	5669	0.000000
281474976710655.000000	12.359022	5670	0.000000
281474976710655.000000	12.031373	5671	0.000000
281474976710655.000000	12.075895	5672	0.000000
281474976710655.000000	12.458409	5673	0.000000
281474976710655.000000	11.586635	5674	0.000000
281474976710655.000000	11.307606	5675	0.000000
281474976710655.000000	11.163237	5676	0.000000
