crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	47.071098	3837	0.000000
281474976710655.000000	36.877678	3838	0.000000
281474976710655.000000	40.030273	3839	0.000000
281474976710655.000000	36.575718	3840	0.000000
281474976710655.000000	46.105927	3841	0.000000
281474976710655.000000	32.267818	3842	0.000000
281474976710655.000000	36.504723	3843	0.000000
281474976710655.000000	40.463688	3844	0.000000
281474976710655.000000	43.425644	3845	0.000000
281474976710655.000000	47.555168	3846	0.000000
281474976710655.000000	35.149632	3847	0.000000
281474976710655.000000	40.549480	3848	0.000000
281474976710655.000000	39.634151	3849	0.000000
281474976710655.000000	39.517838	3850	0.000000
281474976710655.000000	35.084137	3851	0.000000
281474976710655.000000	32.803692	3852	0.000000
281474976710655.000000	31.177467	3853	0.000000
281474976710655.000000	31.483364	3854	0.000000
281474976710655.000000	30.657166	3855	0.000000
281474976710655.000000	28.758545	3856	0.000000
281474976710655.000000	31.483480	3857	0.000000
281474976710655.000000	39.955425	3858	0.000000
281474976710655.000000	37.688751	3859	0.000000
281474976710655.000000	33.754574	3860	0.000000
281474976710655.000000	29.470680	3861	0.000000
281474976710655.000000	40.821224	3862	0.000000
281474976710655.000000	31.101290	3863	0.000000
281474976710655.000000	26.929932	3864	0.000000
281474976710655.000000	31.305035	3865	0.000000
281474976710655.000000	26.223606	3866	0.000000
281474976710655.000000	30.185783	3867	0.000000
281474976710655.000000	28.931198	3868	0.000000
281474976710655.000000	23.850643	3869	0.000000
281474976710655.000000	29.815639	3870	0.000000
281474976710655.000000	27.019461	3871	0.000000
281474976710655.000000	24.215141	3872	0.000000
281474976710655.000000	20.887295	3873	0.000000
281474976710655.000000	22.715973	3874	0.000000
281474976710655.000000	24.908428	3875	0.000000
281474976710655.000000	24.504255	3876	0.000000
281474976710655.000000	23.508137	3877	0.000000
281474976710655.000000	25.417730	3878	0.000000
281474976710655.000000	23.978413	3879	0.000000
281474976710655.000000	22.138121	3880	0.000000
281474976710655.000000	22.260067	3881	0.000000
281474976710655.000000	21.469824	3882	0.000000
281474976710655.000000	21.519226	3883	0.000000
281474976710655.000000	22.843863	3884	0.000000
281474976710655.000000	20.175873	3885	0.000000
281474976710655.000000	21.502844	3886	0.000000
281474976710655.000000	19.368689	3887	0.000000
281474976710655.000000	20.424282	3888	0.000000
281474976710655.000000	20.990602	3889	0.000000
281474976710655.000000	18.882187	3890	0.000000
281474976710655.000000	18.629234	3891	0.000000
281474976710655.000000	16.961430	3892	0.000000
281474976710655.000000	17.608139	3893	0.000000
281474976710655.000000	18.611393	3894	0.000000
281474976710655.000000	17.624601	3895	0.000000
281474976710655.000000	16.237585	3896	0.000000
281474976710655.000000	16.168842	3897	0.000000
281474976710655.000000	16.154827	3898	0.000000
281474976710655.000000	16.150677	3899	0.000000
281474976710655.000000	16.145773	3900	0.000000
281474976710655.000000	16.602001	3901	0.000000
281474976710655.000000	15.323983	3902	0.000000
281474976710655.000000	14.538562	3903	0.000000
281474976710655.000000	14.622789	3904	0.000000
281474976710655.000000	14.526671	3905	0.000000
281474976710655.000000	14.435428	3906	0.000000
281474976710655.000000	14.036341	3907	0.000000
281474976710655.000000	13.617819	3908	0.000000
281474976710655.000000	13.915253	3909	0.000000
281474976710655.000000	13.425502	3910	0.000000
281474976710655.000000	13.215702	3911	0.000000
281474976710655.000000	13.378722	3912	0.000000
281474976710655.000000	11.750350	3913	0.000000
281474976710655.000000	12.129001	3914	0.000000
281474976710655.000000	13.482848	3915	0.000000
281474976710655.000000	11.786863	3916	0.000000
281474976710655.000000	12.363914	3917	0.000000
281474976710655.000000	11.103178	3918	0.000000
281474976710655.000000	11.229376	3919	0.000000
281474976710655.000000	10.999294	3920	0.000000
281474976710655.000000	11.004789	3921	0.000000
281474976710655.000000	10.887315	3922	0.000000
281474976710655.000000	10.535391	3923	0.000000
281474976710655.000000	10.163681	3924	0.000000
281474976710655.000000	9.724749	3925	0.000000
281474976710655.000000	10.115120	3926	0.000000
281474976710655.000000	9.831478	3927	0.000000
281474976710655.000000	9.112243	3928	0.000000
281474976710655.000000	8.659411	3929	0.000000
281474976710655.000000	9.415402	3930	0.000000
281474976710655.000000	8.929899	3931	0.000000
281474976710655.000000	9.027653	3932	0.000000
281474976710655.000000	8.546316	3933	0.000000
281474976710655.000000	8.679033	3934	0.000000
281474976710655.000000	8.311648	3935	0.000000
281474976710655.000000	8.288336	3936	0.000000
281474976710655.000000	7.636568	3937	0.000000
281474976710655.000000	8.578838	3938	0.000000
281474976710655.000000	8.148718	3939	0.000000
281474976710655.000000	7.533155	3940	0.000000
281474976710655.000000	8.220417	3941	0.000000
281474976710655.000000	6.847483	3942	0.000000
281474976710655.000000	7.197336	3943	0.000000
281474976710655.000000	6.785510	3944	0.000000
281474976710655.000000	6.998827	3945	0.000000
281474976710655.000000	6.570687	3946	0.000000
281474976710655.000000	7.631738	3947	0.000000
281474976710655.000000	6.328892	3948	0.000000
281474976710655.000000	6.076373	3949	0.000000
281474976710655.000000	6.612672	3950	0.000000
281474976710655.000000	5.906962	3951	0.000000
281474976710655.000000	6.371756	3952	0.000000
281474976710655.000000	6.154693	3953	0.000000
281474976710655.000000	5.865242	3954	0.000000
281474976710655.000000	5.648842	3955	0.000000
281474976710655.000000	5.784058	3956	0.000000
281474976710655.000000	5.702775	3957	0.000000
281474976710655.000000	5.327782	3958	0.000000
281474976710655.000000	5.365955	3959	0.000000
281474976710655.000000	5.036029	3960	0.000000
281474976710655.000000	5.108947	3961	0.000000
281474976710655.000000	4.802797	3962	0.000000
281474976710655.000000	4.784332	3963	0.000000
281474976710655.000000	4.600250	3964	0.000000
281474976710655.000000	4.580667	3965	0.000000
281474976710655.000000	4.408058	3966	0.000000
281474976710655.000000	4.257920	3967	0.000000
281474976710655.000000	4.222447	3968	0.000000
281474976710655.000000	4.135260	3969	0.000000
281474976710655.000000	4.157609	3970	0.000000
281474976710655.000000	4.018721	3971	0.000000
281474976710655.000000	3.882755	3972	0.000000
281474976710655.000000	3.728101	3973	0.000000
281474976710655.000000	3.755346	3974	0.000000
281474976710655.000000	3.588259	3975	0.000000
281474976710655.000000	3.557140	3976	0.000000
281474976710655.000000	3.509960	3977	0.000000
281474976710655.000000	3.415666	3978	0.000000
281474976710655.000000	3.454175	3979	0.000000
281474976710655.000000	3.388839	3980	0.000000
281474976710655.000000	3.261649	3981	0.000000
281474976710655.000000	3.340093	3982	0.000000
281474976710655.000000	3.155283	3983	0.000000
281474976710655.000000	3.235957	3984	0.000000
281474976710655.000000	3.237190	3985	0.000000
281474976710655.000000	3.139821	3986	0.000000
281474976710655.000000	2.991227	3987	0.000000
281474976710655.000000	3.009148	3988	0.000000
281474976710655.000000	2.937450	3989	0.000000
281474976710655.000000	2.836103	3990	0.000000
281474976710655.000000	2.673774	3991	0.000000
281474976710655.000000	2.538259	3992	0.000000
281474976710655.000000	2.442628	3993	0.000000
281474976710655.000000	2.206443	3994	0.000000
281474976710655.000000	2.094809	3995	0.000000
281474976710655.000000	2.055784	3996	0.000000
281474976710655.000000	2.073837	3997	0.000000
281474976710655.000000	1.908642	3998	0.000000
281474976710655.000000	2.065610	3999	0.000000
281474976710655.000000	2.093497	4000	0.000000
281474976710655.000000	2.103040	4001	0.000000
281474976710655.000000	2.186030	4002	0.000000
281474976710655.000000	2.032406	4003	0.000000
281474976710655.000000	1.992467	4004	0.000000
281474976710655.000000	2.012557	4005	0.000000
281474976710655.000000	1.797929	4006	0.000000
281474976710655.000000	1.987595	4007	0.000000
281474976710655.000000	1.784662	4008	0.000000
281474976710655.000000	1.930389	4009	0.000000
281474976710655.000000	1.372510	4010	0.000000
281474976710655.000000	1.874632	4011	0.000000
281474976710655.000000	1.769706	4012	0.000000
281474976710655.000000	1.781554	4013	0.000000
281474976710655.000000	1.678864	4014	0.000000
281474976710655.000000	1.625794	4015	0.000000
281474976710655.000000	1.574135	4016	0.000000
281474976710655.000000	1.544271	4017	0.000000
281474976710655.000000	1.502657	4018	0.000000
281474976710655.000000	1.420520	4019	0.000000
281474976710655.000000	1.250134	4020	0.000000
281474976710655.000000	1.276338	4021	0.000000
281474976710655.000000	1.203502	4022	0.000000
281474976710655.000000	1.147631	4023	0.000000
281474976710655.000000	1.104672	4024	0.000000
281474976710655.000000	1.086526	4025	0.000000
281474976710655.000000	1.071258	4026	0.000000
281474976710655.000000	0.989677	4027	0.000000
281474976710655.000000	1.013784	4028	0.000000
281474976710655.000000	0.896782	4029	0.000000
281474976710655.000000	0.950558	4030	0.000000
281474976710655.000000	0.929572	4031	0.000000
281474976710655.000000	0.823286	4032	0.000000
281474976710655.000000	0.782399	4033	0.000000
281474976710655.000000	0.847254	4034	0.000000
