num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
3221	63505.602973	21.950699	1.771804	3.666656	10.745178
3223	63507.679567	21.243718	1.749329	3.670919	9.768690
3225	63509.756164	20.615978	1.749987	3.673491	8.171488
3227	63511.835740	20.180862	1.761348	3.666898	8.741427
3229	63513.910137	19.875998	1.793681	3.665772	7.881050
3231	63515.976425	19.444693	1.786381	3.669115	7.500353
3233	63518.039918	19.215417	1.680290	3.670535	7.392914
3235	63520.095197	18.817744	1.570396	3.668921	7.215709
3237	63522.160152	18.429902	1.492049	3.667642	7.259366
3239	63524.221544	17.889122	1.421880	3.669664	7.109272
3241	63526.285211	17.417043	1.374874	3.665878	6.155665
3243	63528.353957	17.096688	1.337120	3.661763	5.723582
3245	63530.421180	16.556936	1.309340	3.665222	6.551445
3247	63532.491109	16.123202	1.272298	3.658547	5.341723
3249	63534.563071	15.649589	1.272878	3.667097	5.192186
3251	63536.632613	15.589024	1.212689	3.652187	4.824427
3253	63538.698993	14.804302	1.199776	3.652415	5.128931
3255	63540.766199	14.911767	1.159181	3.652284	4.383521
3257	63542.837594	14.393226	1.151827	3.653593	4.653301
3259	63544.904987	13.802672	1.155774	3.660006	3.929567
3261	63546.985060	13.766805	1.081261	3.657604	3.923331
3263	63549.068447	12.991669	1.111118	3.678021	3.524783
3265	63551.146980	12.661981	1.093285	3.693025	3.671225
3267	63553.228124	12.791881	1.010147	3.698832	2.827684
3269	63555.307016	11.936131	1.009904	3.702894	2.741591
3271	63557.366985	11.940499	1.027832	3.701012	2.389041
3273	63559.428218	11.569066	1.037512	3.693862	2.477787
3275	63561.477200	11.399086	0.979353	3.677640	2.547604
3277	63563.535142	11.160267	0.957490	3.667411	2.497481
3279	63565.593045	11.019949	0.896293	3.653937	2.414079
3281	63567.669129	10.641210	0.890632	3.658402	2.768291
3283	63569.729092	10.178905	0.861634	3.655784	2.468832
3285	63572.673220	0.163831	-0.008328	1.562064	2.210939
3287	63576.799709	0.066672	0.179685	2.411995	2.285416
3289	63580.932569	0.016906	-0.402314	1.996362	1.127972
3291	63585.059161	0.000000	0.256508	2.273153	1.150799
3293	63589.201103	0.236241	-0.248221	5.296071	1.731459
3295	63593.313036	0.650062	0.107693	6.403536	0.814110
3297	63597.396474	0.769016	0.150740	6.694634	1.274511
3299	63601.471110	0.447032	-0.351041	1.560418	0.899321
3301	63605.600292	0.337921	0.336149	2.289919	0.988357
3303	63609.744491	0.313125	0.215886	2.886172	0.425571
3303	63609.744491	0.314096	0.214890	2.891933	0.658180
3303	63609.744491	0.314096	0.214890	2.891933	1.005694
3303	63609.744491	0.314096	0.214890	2.891933	1.005694
3303	63609.744491	0.314096	0.214890	2.891933	1.005694
