crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	41.789547	4975	0.000000
281474976710655.000000	55.184879	4976	0.000000
281474976710655.000000	54.856670	4977	0.000000
281474976710655.000000	75.749611	4978	0.000000
281474976710655.000000	36.208038	4979	0.000000
281474976710655.000000	43.491173	4980	0.000000
281474976710655.000000	44.115257	4981	0.000000
281474976710655.000000	52.500126	4982	0.000000
281474976710655.000000	53.700031	4983	0.000000
281474976710655.000000	47.653938	4984	0.000000
281474976710655.000000	47.214409	4985	0.000000
281474976710655.000000	36.520741	4986	0.000000
281474976710655.000000	36.777172	4987	0.000000
281474976710655.000000	37.467724	4988	0.000000
281474976710655.000000	50.987518	4989	0.000000
281474976710655.000000	52.654766	4990	0.000000
281474976710655.000000	38.888531	4991	0.000000
281474976710655.000000	64.970238	4992	0.000000
281474976710655.000000	45.392353	4993	0.000000
281474976710655.000000	44.809753	4994	0.000000
281474976710655.000000	42.235180	4995	0.000000
281474976710655.000000	39.006790	4996	0.000000
281474976710655.000000	45.126411	4997	0.000000
281474976710655.000000	37.022568	4998	0.000000
281474976710655.000000	39.813618	4999	0.000000
281474976710655.000000	43.015884	5000	0.000000
281474976710655.000000	44.124577	5001	0.000000
281474976710655.000000	31.407698	5002	0.000000
281474976710655.000000	37.979542	5003	0.000000
281474976710655.000000	54.572941	5004	0.000000
281474976710655.000000	33.447250	5005	0.000000
281474976710655.000000	32.716869	5006	0.000000
281474976710655.000000	40.156116	5007	0.000000
281474976710655.000000	41.451305	5008	0.000000
281474976710655.000000	41.921410	5009	0.000000
281474976710655.000000	46.214531	5010	0.000000
281474976710655.000000	29.752096	5011	0.000000
281474976710655.000000	30.216208	5012	0.000000
281474976710655.000000	32.747040	5013	0.000000
281474976710655.000000	39.369785	5014	0.000000
281474976710655.000000	29.617071	5015	0.000000
281474976710655.000000	38.163376	5016	0.000000
281474976710655.000000	39.271755	5017	0.000000
281474976710655.000000	36.471626	5018	0.000000
281474976710655.000000	29.937838	5019	0.000000
281474976710655.000000	27.671318	5020	0.000000
281474976710655.000000	25.912924	5021	0.000000
281474976710655.000000	34.421467	5022	0.000000
281474976710655.000000	29.944984	5023	0.000000
281474976710655.000000	27.317244	5024	0.000000
281474976710655.000000	26.441248	5025	0.000000
281474976710655.000000	30.093166	5026	0.000000
281474976710655.000000	33.759979	5027	0.000000
281474976710655.000000	25.355240	5028	0.000000
281474976710655.000000	28.719398	5029	0.000000
281474976710655.000000	31.102095	5030	0.000000
281474976710655.000000	25.129343	5031	0.000000
281474976710655.000000	32.087765	5032	0.000000
281474976710655.000000	32.432476	5033	0.000000
281474976710655.000000	24.633312	5034	0.000000
281474976710655.000000	25.430254	5035	0.000000
281474976710655.000000	24.432083	5036	0.000000
281474976710655.000000	27.867182	5037	0.000000
281474976710655.000000	22.881784	5038	0.000000
281474976710655.000000	23.682617	5039	0.000000
281474976710655.000000	22.765291	5040	0.000000
281474976710655.000000	21.285845	5041	0.000000
281474976710655.000000	24.793520	5042	0.000000
281474976710655.000000	26.046331	5043	0.000000
281474976710655.000000	22.527735	5044	0.000000
281474976710655.000000	20.658819	5045	0.000000
281474976710655.000000	24.829126	5046	0.000000
281474976710655.000000	23.572374	5047	0.000000
281474976710655.000000	20.082228	5048	0.000000
281474976710655.000000	21.304119	5049	0.000000
281474976710655.000000	21.658911	5050	0.000000
