crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	45.981361	4681	0.000000
281474976710655.000000	45.740234	4682	0.000000
281474976710655.000000	36.116859	4683	0.000000
281474976710655.000000	62.295311	4684	0.000000
281474976710655.000000	37.438339	4685	0.000000
281474976710655.000000	43.391964	4686	0.000000
281474976710655.000000	36.768074	4687	0.000000
281474976710655.000000	42.846802	4688	0.000000
281474976710655.000000	47.953140	4689	0.000000
281474976710655.000000	52.729706	4690	0.000000
281474976710655.000000	46.494816	4691	0.000000
281474976710655.000000	31.829849	4692	0.000000
281474976710655.000000	51.222183	4693	0.000000
281474976710655.000000	51.815613	4694	0.000000
281474976710655.000000	39.180244	4695	0.000000
281474976710655.000000	44.491066	4696	0.000000
281474976710655.000000	38.659176	4697	0.000000
281474976710655.000000	49.920189	4698	0.000000
281474976710655.000000	32.502090	4699	0.000000
281474976710655.000000	43.761780	4700	0.000000
281474976710655.000000	38.860504	4701	0.000000
281474976710655.000000	32.148998	4702	0.000000
281474976710655.000000	30.020777	4703	0.000000
281474976710655.000000	30.711115	4704	0.000000
281474976710655.000000	39.937969	4705	0.000000
281474976710655.000000	35.527088	4706	0.000000
281474976710655.000000	29.304371	4707	0.000000
281474976710655.000000	30.095005	4708	0.000000
281474976710655.000000	36.171974	4709	0.000000
281474976710655.000000	40.622314	4710	0.000000
281474976710655.000000	28.300591	4711	0.000000
281474976710655.000000	28.073748	4712	0.000000
281474976710655.000000	37.466122	4713	0.000000
281474976710655.000000	32.358555	4714	0.000000
281474976710655.000000	33.950420	4715	0.000000
281474976710655.000000	26.995937	4716	0.000000
281474976710655.000000	25.243914	4717	0.000000
281474976710655.000000	27.718157	4718	0.000000
281474976710655.000000	23.211884	4719	0.000000
281474976710655.000000	29.656805	4720	0.000000
281474976710655.000000	28.372696	4721	0.000000
281474976710655.000000	30.073603	4722	0.000000
281474976710655.000000	27.615568	4723	0.000000
281474976710655.000000	27.462439	4724	0.000000
281474976710655.000000	26.950523	4725	0.000000
281474976710655.000000	28.052313	4726	0.000000
281474976710655.000000	26.842981	4727	0.000000
281474976710655.000000	27.682190	4728	0.000000
281474976710655.000000	26.301546	4729	0.000000
281474976710655.000000	21.468424	4730	0.000000
281474976710655.000000	27.796133	4731	0.000000
281474976710655.000000	24.232796	4732	0.000000
281474976710655.000000	23.407091	4733	0.000000
281474976710655.000000	20.824310	4734	0.000000
281474976710655.000000	23.250471	4735	0.000000
281474976710655.000000	24.514832	4736	0.000000
281474976710655.000000	22.974472	4737	0.000000
281474976710655.000000	23.050732	4738	0.000000
281474976710655.000000	24.168497	4739	0.000000
281474976710655.000000	22.715254	4740	0.000000
281474976710655.000000	21.499224	4741	0.000000
281474976710655.000000	21.001957	4742	0.000000
281474976710655.000000	22.020966	4743	0.000000
281474976710655.000000	20.940605	4744	0.000000
281474976710655.000000	19.610130	4745	0.000000
281474976710655.000000	20.809410	4746	0.000000
281474976710655.000000	19.338228	4747	0.000000
281474976710655.000000	18.580853	4748	0.000000
281474976710655.000000	18.000170	4749	0.000000
281474976710655.000000	20.151752	4750	0.000000
281474976710655.000000	20.387726	4751	0.000000
281474976710655.000000	18.228056	4752	0.000000
281474976710655.000000	18.136841	4753	0.000000
281474976710655.000000	17.316998	4754	0.000000
281474976710655.000000	18.161463	4755	0.000000
281474976710655.000000	17.714293	4756	0.000000
281474976710655.000000	17.728251	4757	0.000000
281474976710655.000000	17.014082	4758	0.000000
281474976710655.000000	17.077766	4759	0.000000
281474976710655.000000	16.912600	4760	0.000000
281474976710655.000000	16.234919	4761	0.000000
281474976710655.000000	17.006414	4762	0.000000
281474976710655.000000	16.435333	4763	0.000000
281474976710655.000000	15.728584	4764	0.000000
281474976710655.000000	15.522966	4765	0.000000
281474976710655.000000	14.358124	4766	0.000000
281474976710655.000000	15.479193	4767	0.000000
281474976710655.000000	14.225220	4768	0.000000
281474976710655.000000	14.209289	4769	0.000000
281474976710655.000000	13.825616	4770	0.000000
281474976710655.000000	14.604390	4771	0.000000
281474976710655.000000	13.797419	4772	0.000000
281474976710655.000000	13.335370	4773	0.000000
281474976710655.000000	14.248512	4774	0.000000
281474976710655.000000	13.193173	4775	0.000000
281474976710655.000000	12.642399	4776	0.000000
281474976710655.000000	13.432966	4777	0.000000
281474976710655.000000	13.497108	4778	0.000000
281474976710655.000000	12.745898	4779	0.000000
281474976710655.000000	12.798098	4780	0.000000
281474976710655.000000	12.045186	4781	0.000000
281474976710655.000000	11.995590	4782	0.000000
281474976710655.000000	11.460891	4783	0.000000
281474976710655.000000	12.190271	4784	0.000000
281474976710655.000000	10.991596	4785	0.000000
281474976710655.000000	11.620405	4786	0.000000
281474976710655.000000	11.426142	4787	0.000000
281474976710655.000000	11.381195	4788	0.000000
281474976710655.000000	10.960488	4789	0.000000
281474976710655.000000	11.294612	4790	0.000000
281474976710655.000000	10.437317	4791	0.000000
281474976710655.000000	10.900772	4792	0.000000
281474976710655.000000	10.723502	4793	0.000000
281474976710655.000000	10.231367	4794	0.000000
281474976710655.000000	10.119650	4795	0.000000
281474976710655.000000	10.024686	4796	0.000000
281474976710655.000000	9.657881	4797	0.000000
281474976710655.000000	9.835321	4798	0.000000
281474976710655.000000	9.830698	4799	0.000000
281474976710655.000000	9.239207	4800	0.000000
281474976710655.000000	8.924565	4801	0.000000
281474976710655.000000	8.872365	4802	0.000000
281474976710655.000000	9.027255	4803	0.000000
281474976710655.000000	8.816089	4804	0.000000
281474976710655.000000	8.523801	4805	0.000000
281474976710655.000000	8.872909	4806	0.000000
281474976710655.000000	8.509682	4807	0.000000
281474976710655.000000	8.669509	4808	0.000000
281474976710655.000000	8.474403	4809	0.000000
281474976710655.000000	7.812480	4810	0.000000
281474976710655.000000	7.969791	4811	0.000000
281474976710655.000000	7.670949	4812	0.000000
281474976710655.000000	7.376516	4813	0.000000
281474976710655.000000	7.750430	4814	0.000000
281474976710655.000000	7.307061	4815	0.000000
281474976710655.000000	7.209565	4816	0.000000
281474976710655.000000	7.196458	4817	0.000000
281474976710655.000000	7.074803	4818	0.000000
281474976710655.000000	7.002272	4819	0.000000
281474976710655.000000	7.037439	4820	0.000000
281474976710655.000000	6.944379	4821	0.000000
281474976710655.000000	6.684254	4822	0.000000
281474976710655.000000	6.690885	4823	0.000000
281474976710655.000000	6.550712	4824	0.000000
281474976710655.000000	6.349743	4825	0.000000
281474976710655.000000	6.511541	4826	0.000000
281474976710655.000000	6.250481	4827	0.000000
281474976710655.000000	6.019040	4828	0.000000
281474976710655.000000	6.378295	4829	0.000000
281474976710655.000000	6.042311	4830	0.000000
281474976710655.000000	5.958257	4831	0.000000
281474976710655.000000	5.752468	4832	0.000000
281474976710655.000000	5.540924	4833	0.000000
281474976710655.000000	5.667236	4834	0.000000
281474976710655.000000	5.662402	4835	0.000000
281474976710655.000000	5.513313	4836	0.000000
281474976710655.000000	5.287081	4837	0.000000
281474976710655.000000	5.386456	4838	0.000000
281474976710655.000000	5.310252	4839	0.000000
281474976710655.000000	4.980893	4840	0.000000
281474976710655.000000	5.062304	4841	0.000000
281474976710655.000000	4.790871	4842	0.000000
281474976710655.000000	4.946230	4843	0.000000
281474976710655.000000	4.866194	4844	0.000000
281474976710655.000000	4.437285	4845	0.000000
281474976710655.000000	4.511324	4846	0.000000
281474976710655.000000	4.297052	4847	0.000000
281474976710655.000000	4.387585	4848	0.000000
281474976710655.000000	4.560223	4849	0.000000
281474976710655.000000	4.318568	4850	0.000000
281474976710655.000000	4.372662	4851	0.000000
281474976710655.000000	4.155245	4852	0.000000
281474976710655.000000	4.084064	4853	0.000000
281474976710655.000000	3.989503	4854	0.000000
281474976710655.000000	3.977203	4855	0.000000
281474976710655.000000	3.902982	4856	0.000000
281474976710655.000000	3.743575	4857	0.000000
281474976710655.000000	3.778891	4858	0.000000
281474976710655.000000	3.695591	4859	0.000000
281474976710655.000000	3.626234	4860	0.000000
281474976710655.000000	3.567381	4861	0.000000
281474976710655.000000	3.525227	4862	0.000000
281474976710655.000000	3.498140	4863	0.000000
281474976710655.000000	3.480055	4864	0.000000
281474976710655.000000	3.420985	4865	0.000000
281474976710655.000000	3.454871	4866	0.000000
281474976710655.000000	3.282936	4867	0.000000
281474976710655.000000	3.311652	4868	0.000000
281474976710655.000000	3.307088	4869	0.000000
281474976710655.000000	3.285680	4870	0.000000
281474976710655.000000	3.165715	4871	0.000000
281474976710655.000000	3.215740	4872	0.000000
281474976710655.000000	3.117326	4873	0.000000
281474976710655.000000	3.110463	4874	0.000000
281474976710655.000000	3.046653	4875	0.000000
281474976710655.000000	3.069384	4876	0.000000
281474976710655.000000	2.947396	4877	0.000000
281474976710655.000000	2.935945	4878	0.000000
281474976710655.000000	2.855288	4879	0.000000
281474976710655.000000	2.825457	4880	0.000000
281474976710655.000000	2.755462	4881	0.000000
281474976710655.000000	2.703581	4882	0.000000
281474976710655.000000	2.629274	4883	0.000000
281474976710655.000000	2.580198	4884	0.000000
281474976710655.000000	2.478063	4885	0.000000
281474976710655.000000	2.489617	4886	0.000000
281474976710655.000000	2.415118	4887	0.000000
281474976710655.000000	2.440916	4888	0.000000
281474976710655.000000	2.233933	4889	0.000000
281474976710655.000000	2.230806	4890	0.000000
281474976710655.000000	2.212800	4891	0.000000
281474976710655.000000	2.139149	4892	0.000000
281474976710655.000000	2.101189	4893	0.000000
281474976710655.000000	1.911737	4894	0.000000
281474976710655.000000	1.973192	4895	0.000000
281474976710655.000000	1.775523	4896	0.000000
281474976710655.000000	1.841095	4897	0.000000
281474976710655.000000	1.813994	4898	0.000000
281474976710655.000000	1.688441	4899	0.000000
281474976710655.000000	1.652979	4900	0.000000
