crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	61.233112	5317	0.000000
281474976710655.000000	55.718784	5318	0.000000
281474976710655.000000	43.751823	5319	0.000000
281474976710655.000000	53.372375	5320	0.000000
281474976710655.000000	43.720764	5321	0.000000
281474976710655.000000	34.163784	5322	0.000000
281474976710655.000000	52.808670	5323	0.000000
281474976710655.000000	54.091923	5324	0.000000
281474976710655.000000	53.574673	5325	0.000000
281474976710655.000000	37.399311	5326	0.000000
281474976710655.000000	86.756454	5327	0.000000
281474976710655.000000	51.538162	5328	0.000000
281474976710655.000000	49.538761	5329	0.000000
281474976710655.000000	39.560356	5330	0.000000
281474976710655.000000	68.285927	5331	0.000000
281474976710655.000000	48.074272	5332	0.000000
281474976710655.000000	41.695423	5333	0.000000
281474976710655.000000	46.698231	5334	0.000000
281474976710655.000000	49.444244	5335	0.000000
281474976710655.000000	33.645008	5336	0.000000
281474976710655.000000	39.237217	5337	0.000000
281474976710655.000000	44.492573	5338	0.000000
281474976710655.000000	47.320282	5339	0.000000
281474976710655.000000	60.399410	5340	0.000000
281474976710655.000000	45.537579	5341	0.000000
281474976710655.000000	32.388947	5342	0.000000
281474976710655.000000	38.210499	5343	0.000000
281474976710655.000000	41.582874	5344	0.000000
281474976710655.000000	43.194809	5345	0.000000
281474976710655.000000	52.135948	5346	0.000000
281474976710655.000000	35.276730	5347	0.000000
281474976710655.000000	52.022579	5348	0.000000
281474976710655.000000	35.159603	5349	0.000000
281474976710655.000000	34.559696	5350	0.000000
281474976710655.000000	52.369194	5351	0.000000
281474976710655.000000	40.002438	5352	0.000000
281474976710655.000000	34.347301	5353	0.000000
281474976710655.000000	38.038219	5354	0.000000
281474976710655.000000	39.557129	5355	0.000000
281474976710655.000000	39.171925	5356	0.000000
281474976710655.000000	42.951752	5357	0.000000
281474976710655.000000	30.890537	5358	0.000000
281474976710655.000000	28.409697	5359	0.000000
281474976710655.000000	41.027885	5360	0.000000
281474976710655.000000	34.420921	5361	0.000000
281474976710655.000000	29.688416	5362	0.000000
281474976710655.000000	27.980762	5363	0.000000
281474976710655.000000	31.952158	5364	0.000000
281474976710655.000000	44.738586	5365	0.000000
281474976710655.000000	34.488884	5366	0.000000
281474976710655.000000	37.453819	5367	0.000000
281474976710655.000000	29.818718	5368	0.000000
281474976710655.000000	37.006035	5369	0.000000
281474976710655.000000	30.572678	5370	0.000000
281474976710655.000000	37.498486	5371	0.000000
281474976710655.000000	31.668684	5372	0.000000
281474976710655.000000	29.999428	5373	0.000000
281474976710655.000000	36.388580	5374	0.000000
281474976710655.000000	29.348749	5375	0.000000
281474976710655.000000	27.484880	5376	0.000000
281474976710655.000000	33.083488	5377	0.000000
281474976710655.000000	24.868309	5378	0.000000
281474976710655.000000	31.701622	5379	0.000000
281474976710655.000000	25.518591	5380	0.000000
281474976710655.000000	31.944439	5381	0.000000
281474976710655.000000	27.364174	5382	0.000000
281474976710655.000000	26.430731	5383	0.000000
281474976710655.000000	25.484077	5384	0.000000
281474976710655.000000	24.407822	5385	0.000000
281474976710655.000000	25.985214	5386	0.000000
281474976710655.000000	25.266428	5387	0.000000
281474976710655.000000	30.121269	5388	0.000000
281474976710655.000000	25.905741	5389	0.000000
281474976710655.000000	27.173836	5390	0.000000
281474976710655.000000	27.799004	5391	0.000000
281474976710655.000000	22.850460	5392	0.000000
281474976710655.000000	23.188162	5393	0.000000
281474976710655.000000	27.547407	5394	0.000000
281474976710655.000000	26.522959	5395	0.000000
281474976710655.000000	22.550495	5396	0.000000
281474976710655.000000	25.491680	5397	0.000000
281474976710655.000000	25.538298	5398	0.000000
281474976710655.000000	25.240253	5399	0.000000
281474976710655.000000	24.445082	5400	0.000000
281474976710655.000000	25.818390	5401	0.000000
281474976710655.000000	20.872015	5402	0.000000
281474976710655.000000	25.336798	5403	0.000000
281474976710655.000000	24.007051	5404	0.000000
281474976710655.000000	22.208170	5405	0.000000
281474976710655.000000	22.354929	5406	0.000000
281474976710655.000000	22.348238	5407	0.000000
281474976710655.000000	23.013529	5408	0.000000
281474976710655.000000	19.524609	5409	0.000000
281474976710655.000000	22.035831	5410	0.000000
281474976710655.000000	23.201321	5411	0.000000
281474976710655.000000	22.053015	5412	0.000000
281474976710655.000000	19.686586	5413	0.000000
281474976710655.000000	20.263649	5414	0.000000
281474976710655.000000	21.642807	5415	0.000000
281474976710655.000000	20.836336	5416	0.000000
281474976710655.000000	19.735941	5417	0.000000
281474976710655.000000	21.050400	5418	0.000000
281474976710655.000000	21.998259	5419	0.000000
281474976710655.000000	19.781204	5420	0.000000
281474976710655.000000	20.522297	5421	0.000000
281474976710655.000000	19.919176	5422	0.000000
281474976710655.000000	19.956837	5423	0.000000
281474976710655.000000	18.640284	5424	0.000000
281474976710655.000000	20.416502	5425	0.000000
281474976710655.000000	18.600985	5426	0.000000
281474976710655.000000	18.422241	5427	0.000000
281474976710655.000000	18.568628	5428	0.000000
281474976710655.000000	18.677422	5429	0.000000
281474976710655.000000	17.855465	5430	0.000000
281474976710655.000000	16.530928	5431	0.000000
281474976710655.000000	17.602201	5432	0.000000
281474976710655.000000	17.576946	5433	0.000000
281474976710655.000000	16.944084	5434	0.000000
281474976710655.000000	17.451746	5435	0.000000
281474976710655.000000	17.114092	5436	0.000000
281474976710655.000000	16.825537	5437	0.000000
281474976710655.000000	16.742136	5438	0.000000
281474976710655.000000	16.259342	5439	0.000000
281474976710655.000000	15.673588	5440	0.000000
281474976710655.000000	15.530137	5441	0.000000
281474976710655.000000	15.095806	5442	0.000000
281474976710655.000000	15.631169	5443	0.000000
